"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSMUSG00000102970",7.16698090273576,-0.871898865006041,0.873611603765816,-0.998039473431452,0.318260217985045,0.999972122235056,"Gm37349"
"ENSMUSG00000097023",1783.15543514047,0.106433746472544,0.106674123425544,0.997746623592669,0.31840223876168,0.999972122235056,"Mir9-3hg"
"ENSMUSG00000054000",90.0069820995368,-0.200876179931194,0.20133551952112,-0.997718536743945,0.318415861971553,0.999972122235056,"Tusc1"
"ENSMUSG00000020523",3286.14040025904,0.0543409139381169,0.0544658927735651,0.997705374334582,0.318422246381454,0.999972122235056,"Fam114a2"
"ENSMUSG00000079962",23.7563176460999,-0.37773622934942,0.37862720639163,-0.997646822449181,0.318450647914943,0.999972122235056,"Gm12643"
"ENSMUSG00000019888",1392.87962491524,0.0966068173699386,0.0968369420742273,0.997623585592859,0.318461919785601,0.999972122235056,"Mgat4c"
"ENSMUSG00000074219",78.4108335823108,-0.19130539138762,0.191763813907245,-0.997609441999067,0.318468780771024,0.999972122235056,"Gm10644"
"ENSMUSG00000082809",19.3216662251194,-0.594851054398363,0.596348034838945,-0.997489753712383,0.318526844826124,0.999972122235056,"Gm14150"
"ENSMUSG00000025754",20.7237620656887,-0.491019365244072,0.492272530067013,-0.997454327133041,0.318544032556499,0.999972122235056,"Agbl1"
"ENSMUSG00000086330",12.5657072810883,0.618666648701127,0.62025044207787,0.997446526000953,0.318547817473026,0.999972122235056,"1700007J10Rik"
"ENSMUSG00000026343",46.317614000313,-0.455391029799997,0.456563352921167,-0.997432288172783,0.318554725391374,0.999972122235056,"Gpr39"
"ENSMUSG00000103593",8.17729560683145,0.739776628569414,0.741716989732396,0.997383960203362,0.31857817391734,0.999972122235056,"Gm37352"
"ENSMUSG00000026712",35.0562067433987,-0.468949656371795,0.47021825110249,-0.997302115075881,0.318617887404311,0.999972122235056,"Mrc1"
"ENSMUSG00000029245",8483.54456223906,0.11476342393333,0.115078607022179,0.997261149600217,0.318637766187175,0.999972122235056,"Epha5"
"ENSMUSG00000015757",5392.69148628228,0.0870588803906935,0.0873163971977482,0.997050762338814,0.318739870869209,0.999972122235056,"Ppil4"
"ENSMUSG00000026185",10090.8992479059,0.110088193808781,0.110425850602004,0.996942230543098,0.318792551656341,0.999972122235056,"Igfbp5"
"ENSMUSG00000056054",9.97730070092493,0.947792165517374,0.950751420790345,0.996887456375809,0.318819140925724,0.999972122235056,"S100a8"
"ENSMUSG00000052142",155.260681975606,0.184008956583982,0.184584004294672,0.996884628693111,0.318820513619815,0.999972122235056,"Rasal3"
"ENSMUSG00000037958",1559.28734842726,0.0782067849640544,0.0784520369739892,0.996873860521734,0.318825741046991,0.999972122235056,"Nsrp1"
"ENSMUSG00000027185",3490.24055862891,0.0790972062872605,0.079350301387611,0.996810407825495,0.318856545406249,0.999972122235056,"Nat10"
"ENSMUSG00000061510",15.6698926472462,0.623417972758336,0.625518164280311,0.996642477162288,0.31893808005125,0.999972122235056,"Gm10101"
"ENSMUSG00000081041",20.778051431996,0.371663733083325,0.372962789634181,0.996516927192308,0.318999046698147,0.999972122235056,"Nlk-ps1"
"ENSMUSG00000081604",23.3480173686795,0.299625364627273,0.300713890815226,0.996380193196256,0.319065452948545,0.999972122235056,"Gm11518"
"ENSMUSG00000092528",34.8483770424321,0.367276506362084,0.368619359407302,0.996357074008872,0.319076681910346,0.999972122235056,"Nlrp1c-ps"
"ENSMUSG00000051029",247.385684185534,-0.206760087453186,0.207545249004236,-0.996216913878699,0.319144763056269,0.999972122235056,"Serpinb1b"
"ENSMUSG00000021831",4171.78724939358,0.0798979814656929,0.0802082014235331,0.996132316242798,0.319185859970424,0.999972122235056,"Ero1a"
"ENSMUSG00000003411",4365.40406180323,0.0994193335667186,0.0998077647607656,0.996108206661295,0.319197572863343,0.999972122235056,"Rab3b"
"ENSMUSG00000094463",62.7893957315765,0.339776068048928,0.341104606657717,0.996105187139494,0.319199039824243,0.999972122235056,"Gm8546"
"ENSMUSG00000033933",4144.14177505731,0.0592905636103909,0.0595224699591824,0.996103885659475,0.319199672117877,0.999972122235056,"Vhl"
"ENSMUSG00000027933",5295.81354154109,-0.0573615412466137,0.0575869458777485,-0.996085838071474,0.319208440200974,0.999972122235056,"Ints3"
"ENSMUSG00000022940",1863.74396925057,-0.105598082071093,0.106017350860706,-0.996045281397719,0.319228144477518,0.999972122235056,"Pigp"
"ENSMUSG00000026273",970.865439913641,-0.0672656053136834,0.0675335150294265,-0.996032936896201,0.319234142155771,0.999972122235056,"Mterf4"
"ENSMUSG00000058254",64742.6736503924,-0.047826863548434,0.0480210419271391,-0.995956389721827,0.319271334880559,0.999972122235056,"Tspan7"
"ENSMUSG00000037685",31548.3558690909,0.068189743603528,0.0684735513961776,0.995855220200168,0.319320495456649,0.999972122235056,"Atp8a1"
"ENSMUSG00000087528",9.14306558888972,0.854157810469462,0.857806202709552,0.995746833925232,0.319373168313395,0.999972122235056,"9830144P21Rik"
"ENSMUSG00000098158",15.9401977638792,-0.478561311068013,0.480641575063894,-0.995671901675164,0.319409586724547,0.999972122235056,"Gm4804"
"ENSMUSG00000094530",392.425736428734,0.133587113967665,0.134182050420918,0.995566199417985,0.319460964528407,0.999972122235056,"Gm21399"
"ENSMUSG00000039106",1185.0892295279,0.119618456780828,0.120167417575725,0.99543170015657,0.319526347266201,0.999972122235056,"Htr5a"
"ENSMUSG00000030048",204.395313342074,-0.305649686245287,0.307068170089459,-0.995380557210608,0.319551211155972,0.999972122235056,"Gkn3"
"ENSMUSG00000002847",70.0993761208965,-0.222309579203622,0.223350975578758,-0.995337399478833,0.319572193902048,0.999972122235056,"Pla1a"
"ENSMUSG00000045467",66.0201805357573,-0.224095447316918,0.225170742347926,-0.995224534858323,0.319627071521077,0.999972122235056,"Ttll13"
"ENSMUSG00000040340",14.0976069835304,0.486381728487782,0.488722066106255,0.995211311743873,0.31963350133554,0.999972122235056,"Tex45"
"ENSMUSG00000048027",2141.45748724568,-0.0678412154876434,0.0681777336564485,-0.995064104499266,0.319705087408223,0.999972122235056,"Rgmb"
"ENSMUSG00000027963",5650.22784005926,0.0776022096786343,0.0780037878339452,0.994851812117562,0.319808342491302,0.999972122235056,"Extl2"
"ENSMUSG00000044674",463.081938190652,-0.163206748126841,0.164074939953575,-0.994708565323991,0.319878027402157,0.999972122235056,"Fzd1"
"ENSMUSG00000054409",527.233197884273,0.193372686582028,0.194431253057858,0.994555574481045,0.319952463442643,0.999972122235056,"Tmem74"
"ENSMUSG00000025464",135.432768254819,-0.15548009526454,0.156344401901262,-0.994471777523136,0.319993238747559,0.999972122235056,"Paox"
"ENSMUSG00000025044",2.84705508456402,1.0792808093979,1.08530796836708,0.994446591064618,0.320005495053834,0.999972122235056,"Msr1"
"ENSMUSG00000024120",7947.11564246304,0.0602546579248501,0.0605949956158321,0.994383402663485,0.320036245324989,0.999972122235056,"Lrpprc"
"ENSMUSG00000085881",151.021255363136,0.190249892018546,0.191340227117977,0.994301589812797,0.320076061947558,0.999972122235056,"Gm15912"
"ENSMUSG00000008575",6877.81069145481,0.239699223992071,0.241074605473623,0.994294789039063,0.320079371889314,0.999972122235056,"Nfib"
"ENSMUSG00000105779",56.393940763259,-0.285858348655678,0.287515113134536,-0.994237643855322,0.320107185377941,0.999972122235056,"Gm6439"
"ENSMUSG00000107019",1169.91160140038,-0.080605664187826,0.081075944610956,-0.994199507321356,0.320125747927359,0.999972122235056,"Gm43682"
"ENSMUSG00000014158",57.5487449921143,-0.339931242811566,0.342010359507772,-0.993920895556503,0.320261380572743,0.999972122235056,"Trpv4"
"ENSMUSG00000020908",94.2267706794856,0.417379287749838,0.420105856033129,0.99350980653058,0.320461573862164,0.999972122235056,"Myh3"
"ENSMUSG00000038042",2981.2219428301,-0.0706770063739244,0.0711504708711553,-0.993345588701889,0.320541567981397,0.999972122235056,"Ptpdc1"
"ENSMUSG00000058064",35.971319663135,-0.373854056738021,0.376370198876828,-0.993314714750754,0.320556608820001,0.999972122235056,"Gm10036"
"ENSMUSG00000081999",38.6686546178475,0.331906730180658,0.334147503667312,0.993294058875015,0.320566671984355,0.999972122235056,"Gm13461"
"ENSMUSG00000060771",2295.07098221939,0.0644174393967708,0.0648540366079913,0.993268002516799,0.320579366459364,0.999972122235056,"Tsga10"
"ENSMUSG00000071281",1290.18321987126,-0.0702587325993751,0.0707409540521565,-0.993183277505334,0.32062064616186,0.999972122235056,"Zfp65"
"ENSMUSG00000031871",758.306810679409,-0.094704965782342,0.0953560373161309,-0.993172204381455,0.320626041463645,0.999972122235056,"Cdh5"
"ENSMUSG00000022432",14.7941487808992,-0.427476751901537,0.430433194703468,-0.993131471182263,0.320645888939256,0.999972122235056,"Smc1b"
"ENSMUSG00000056752",389.310718589203,-0.310055446460133,0.312242179727973,-0.992996675626128,0.320711574541134,0.999972122235056,"Dnah9"
"ENSMUSG00000106978",197.15528142417,0.169016244991911,0.170213178065322,0.992968035219037,0.320725532086163,0.999972122235056,"N4bp2os"
"ENSMUSG00000040729",2853.55657857916,-0.119408955076742,0.120277542753132,-0.992778471720422,0.320817923500144,0.999972122235056,"Cep126"
"ENSMUSG00000032186",51718.7832755615,0.0760809971357714,0.0766385522486348,0.992724874146179,0.320844049592332,0.999972122235056,"Tmod2"
"ENSMUSG00000020089",4776.69008349696,0.0709293614034134,0.0714502622795448,0.992709601623386,0.320851494425134,0.999972122235056,"Ppa1"
"ENSMUSG00000066902",10.4524893729061,-0.540115402284098,0.54412152664224,-0.99263744556687,0.320886669562571,0.999972122235056,"Rps23-ps2"
"ENSMUSG00000032218",93.9504164841833,-0.25734188217353,0.259259715920324,-0.992602654292104,0.320903630756011,0.999972122235056,"Ccnb2"
"ENSMUSG00000000439",2239.56432399603,-0.0548954345272734,0.0553081885535165,-0.992537198613118,0.320935542828139,0.999972122235056,"Mkrn2"
"ENSMUSG00000022760",719.610209418021,0.0807166767615383,0.0813500984491162,0.99221363342327,0.321093323319517,0.999972122235056,"Thap7"
"ENSMUSG00000022841",14471.8602987737,0.0716970494163224,0.0722673621684621,0.992108294325034,0.321144700885193,0.999972122235056,"Ap2m1"
"ENSMUSG00000032661",2.9538743865341,-1.11714111827838,1.12609219914582,-0.992051200714973,0.321172549681286,0.999972122235056,"Oas3"
"ENSMUSG00000024477",927.615256072767,-0.0892572994608449,0.08998684438976,-0.991892760171084,0.321249841170427,0.999972122235056,"Pggt1b"
"ENSMUSG00000030629",3088.26659956603,-0.0538833875719275,0.0543352778513265,-0.991683298636376,0.321352040694096,0.999972122235056,"Zfand6"
"ENSMUSG00000034892",8746.57187871103,-0.0708327186065303,0.0714313705404223,-0.991619201348611,0.321383318995055,0.999972122235056,"Rps29"
"ENSMUSG00000022041",13.7112810367972,0.625674372762164,0.630977448017559,0.991595459913732,0.32139490488446,0.999972122235056,"Chrna2"
"ENSMUSG00000032388",3112.24995780371,-0.0845457158517783,0.0852808007059043,-0.99138041800685,0.321499858385583,0.999972122235056,"Spg21"
"ENSMUSG00000030243",1698.41777532407,0.0577839514218483,0.058287256126429,0.991365098684882,0.321507335998257,0.999972122235056,"Recql"
"ENSMUSG00000027349",3792.22273791742,0.0515361369573188,0.0519860648598228,0.991345220998796,0.321517038792606,0.999972122235056,"Fam98b"
"ENSMUSG00000041477",1684.68897376508,0.0688316773218187,0.0694426888167934,0.991201212029869,0.321587338872431,0.999972122235056,"Dcp1b"
"ENSMUSG00000085425",27.7103415024044,0.348908899741412,0.352105890333035,0.990920371742148,0.321724464025839,0.999972122235056,"ENSMUSG00000085425"
"ENSMUSG00000051860",9.01176295624088,0.951537019990098,0.960318042814534,0.990856130539107,0.321755836273855,0.999972122235056,"Samd7"
"ENSMUSG00000103669",14.2771176457118,0.465213984439309,0.469553073427234,0.990759108536435,0.321803220839783,0.999972122235056,"2900042K21Rik"
"ENSMUSG00000092260",252.687627655608,0.16290670787694,0.164428122928028,0.990747233356462,0.321809020870595,0.999972122235056,"Zfp963"
"ENSMUSG00000014349",5852.76672879911,0.0519001658485267,0.052399726913885,0.990466342197179,0.321946232572716,0.999972122235056,"Ube2z"
"ENSMUSG00000013158",11.5379985571987,-0.625998048200941,0.632121831573342,-0.990312336852599,0.322021478398614,0.999972122235056,"4933405L10Rik"
"ENSMUSG00000043542",5051.78282351646,-0.0690582225721774,0.0697356703715549,-0.990285490972295,0.322034596263768,0.999972122235056,"Zc2hc1a"
"ENSMUSG00000106037",748.226444238246,0.15330398534534,0.154819838709965,0.990208920398992,0.322072013322848,0.999972122235056,"Gm4332"
"ENSMUSG00000097375",664.668058213292,0.118415834550058,0.119602687775979,0.990076701050867,0.322136630451573,0.999972122235056,"6720427I07Rik"
"ENSMUSG00000052429",3592.85204154218,-0.0576095908988494,0.0581999909196415,-0.989855668163124,0.32224467067833,0.999972122235056,"ENSMUSG00000052429"
"ENSMUSG00000036834",772.073427371754,-0.194264662110838,0.196265036339384,-0.989807791210014,0.322268075907437,0.999972122235056,"Plch1"
"ENSMUSG00000081850",6.49887232429282,0.882405435885389,0.891805694243139,0.989459297671643,0.322438474620152,0.999972122235056,"ENSMUSG00000081850"
"ENSMUSG00000040852",1479.53602145408,0.0950286013061878,0.0960410458383463,0.989458210046332,0.322439006515268,0.999972122235056,"Plekhh2"
"ENSMUSG00000083669",101.996411162103,0.240529089190914,0.243101497272707,0.989418378287867,0.322458486336552,0.999972122235056,"Mif-ps4"
"ENSMUSG00000038387",343.553673935208,0.107895901082281,0.109064664578713,0.989283756559044,0.322524329112452,0.999972122235056,"Rras"
"ENSMUSG00000023411",69.7321768166329,0.331611435999474,0.335217139824109,0.989243677019239,0.322543933497565,0.999972122235056,"Nfatc4"
"ENSMUSG00000026683",386.020826521278,-0.214432564377541,0.216785041066952,-0.989148344010117,0.322590567521173,0.999972122235056,"Nuf2"
"ENSMUSG00000039985",79.5637247982801,-0.293492458803684,0.296748574928809,-0.989027357162855,0.322649756958274,0.999972122235056,"Sinhcaf"
"ENSMUSG00000044216",5628.59595423162,-0.103129714756935,0.10428221661202,-0.988948241679855,0.322688465829672,0.999972122235056,"Kcnj4"
"ENSMUSG00000038241",3105.35271167173,0.110680208496229,0.111919821903041,0.988924094179799,0.322700281092228,0.999972122235056,"Cep250"
"ENSMUSG00000103548",9.35729984338749,0.660137214284794,0.667556742570953,0.98888554663146,0.322719142817984,0.999972122235056,"Gm37670"
"ENSMUSG00000005823",1231.26799946845,-0.0930202573495589,0.0940680155224569,-0.988861695794488,0.322730813646485,0.999972122235056,"Gpr108"
"ENSMUSG00000025509",663.212001367556,-0.084659949723507,0.0856345297893221,-0.988619309661503,0.322849435033804,0.999972122235056,"Pnpla2"
"ENSMUSG00000054252",4497.87935348055,0.0710714016830417,0.0718966484768546,0.988521762678847,0.322897181589399,0.999972122235056,"Fgfr3"
"ENSMUSG00000103283",202.292994957968,0.15198042766186,0.15374523007149,0.98852125422812,0.322897430474058,0.999972122235056,"ENSMUSG00000103283"
"ENSMUSG00000086782",598.6346937367,0.111564696374629,0.112867884058838,0.988453866260756,0.322930417729733,0.999972122235056,"E130102H24Rik"
"ENSMUSG00000020476",3406.96353441257,-0.0774732221830224,0.0783804660478425,-0.988425127961521,0.322944486156201,0.999972122235056,"Dbnl"
"ENSMUSG00000043510",335.759373557335,0.13454123946561,0.136178271920233,0.987978754381748,0.323163053315629,0.999972122235056,"Hscb"
"ENSMUSG00000037544",58.9949566602438,0.422596683801321,0.427851741433906,0.987717573346849,0.323290985515751,0.999972122235056,"Dlgap5"
"ENSMUSG00000036632",1156.5371141224,0.07070345389988,0.07159201444413,0.987588552282692,0.323354195043175,0.999972122235056,"Alg5"
"ENSMUSG00000028174",245.935278227225,0.282565457618191,0.286217252058073,0.987241179860321,0.323524418505151,0.999972122235056,"Rpe65"
"ENSMUSG00000049036",294.092400421202,-0.14745200292555,0.149360961667955,-0.987219158734067,0.323535211520745,0.999972122235056,"Tmem121"
"ENSMUSG00000070880",48579.0986957954,-0.0784604440346422,0.0794858833740391,-0.987099101175343,0.323594058373738,0.999972122235056,"Gad1"
"ENSMUSG00000016541",20758.5654340882,0.0686062403491858,0.0695060059735181,0.987054850703475,0.323615749737635,0.999972122235056,"Atxn10"
"ENSMUSG00000038696",4028.58448695123,-0.0619439723854817,0.0627590299781657,-0.987012903275153,0.323636313035667,0.999972122235056,"Mapkap1"
"ENSMUSG00000036570",1010.49209667679,-0.113368696344462,0.114868424776212,-0.98694394534728,0.323670119161373,0.999972122235056,"Fxyd1"
"ENSMUSG00000028343",2910.27178123448,0.0709966941227572,0.0719401696311738,0.986885275455235,0.323698883463422,0.999972122235056,"Erp44"
"ENSMUSG00000057280",478.617768766009,-0.158696990857396,0.160806757209489,-0.986880113816707,0.323701414158487,0.999972122235056,"Musk"
"ENSMUSG00000085185",9.57375224170421,0.688867432806624,0.698167579486737,0.986679205747494,0.32379992720932,0.999972122235056,"BC028777"
"ENSMUSG00000060419",728.454314710038,-0.088334047173059,0.0895394621152586,-0.986537612425593,0.323869367661999,0.999972122235056,"Rps16-ps2"
"ENSMUSG00000046922",3557.0389730059,-0.105554132379151,0.107003420658411,-0.986455682721714,0.323909552205808,0.999972122235056,"Gpr6"
"ENSMUSG00000023021",2750.28014933572,0.0497876935624104,0.0504717111061594,0.986447506360338,0.323913562692106,0.999972122235056,"Cers5"
"ENSMUSG00000040345",29.6189628030522,0.323026110184682,0.327467437754974,0.98643734595189,0.323918546393966,0.999972122235056,"Arhgap9"
"ENSMUSG00000091537",2801.11889733187,-0.0649495574110994,0.06588491786862,-0.985803117196172,0.324229735813913,0.999972122235056,"Tma7"
"ENSMUSG00000103280",272.655623866296,0.146681017218734,0.148797238934652,0.985777815965743,0.324242154102269,0.999972122235056,"Gm37277"
"ENSMUSG00000053774",5496.7910905234,-0.0813333826708653,0.0825094205469562,-0.985746623012319,0.324257464578088,0.999972122235056,"Ubxn7"
"ENSMUSG00000039257",1305.96504283886,0.133745905347319,0.135696965366725,0.98562193329723,0.324318670887018,0.999972122235056,"Vstm2b"
"ENSMUSG00000035528",53.1869896330567,0.411265027141838,0.417428644085132,0.98523432200777,0.32450898527075,0.999972122235056,"Npffr2"
"ENSMUSG00000044080",2297.3966333783,-0.0671550037116418,0.0681682193832019,-0.985136538980658,0.3245570075232,0.999972122235056,"S100a1"
"ENSMUSG00000014243",381.545603933593,0.100640544574384,0.102159464583606,0.985131871869014,0.324559299705503,0.999972122235056,"Zswim7"
"ENSMUSG00000078627",71.9589570303828,-0.225793657384249,0.229230745521391,-0.985005989797208,0.324621128783944,0.999972122235056,"Marchf10"
"ENSMUSG00000106038",18.8219937313083,-0.404635788254428,0.410820508636359,-0.9849454439301,0.32465086962669,0.999972122235056,"Gm4962"
"ENSMUSG00000024360",7144.98709160807,0.0689584343337261,0.070029263379609,0.98470883464705,0.324767111901165,0.999972122235056,"Etf1"
"ENSMUSG00000018770",10880.05180596,0.0698320616946193,0.0709208529811918,0.984647797639134,0.324797102780748,0.999972122235056,"Atp5g3"
"ENSMUSG00000028138",3417.50068817086,0.0590493529913984,0.0599749580526279,0.984566807693016,0.324836900432211,0.999972122235056,"Adh5"
"ENSMUSG00000042195",240.545933272863,0.162478258028468,0.165061051048107,0.984352498646781,0.3249422250688,0.999972122235056,"Slc35f2"
"ENSMUSG00000010476",51.7852477151542,-0.338429690018725,0.343928631580004,-0.984011387664888,0.325109913802117,0.999972122235056,"Ebf3"
"ENSMUSG00000086496",2069.81503250945,-0.117058090245413,0.11896919047575,-0.983936175217344,0.325146895501876,0.999972122235056,"Gm14204"
"ENSMUSG00000000901",104.721311410809,0.202135928612151,0.20543712570802,0.983930864080713,0.325149507072806,0.999972122235056,"Mmp11"
"ENSMUSG00000027955",593.311286201656,-0.298053671712516,0.302944614640478,-0.983855323080206,0.325186653269892,0.999972122235056,"Gask1b"
"ENSMUSG00000064984",6.57074773714709,-0.792187465863593,0.805189922413029,-0.983851689908799,0.325188439899097,0.999972122235056,"Snord73a"
"ENSMUSG00000060012",2591.33072785816,0.111632692618541,0.113467083631016,0.983833276102866,0.325197495073372,0.999972122235056,"Kif13b"
"ENSMUSG00000056666",644.302316508178,-0.0856563238855204,0.0870664001177713,-0.983804587873811,0.32521160312544,0.999972122235056,"Retsat"
"ENSMUSG00000027848",1117.45522384753,-0.0972714316777426,0.0988767453899768,-0.983764496839952,0.32523131941843,0.999972122235056,"Olfml3"
"ENSMUSG00000020652",322.530081840851,-0.106808914978666,0.108575113643635,-0.983732932845311,0.325246842762209,0.999972122235056,"Cenpo"
"ENSMUSG00000097876",85.3775475165145,-0.246961751341194,0.251050811561376,-0.983712220666603,0.325257029385974,0.999972122235056,"Gm16892"
"ENSMUSG00000052221",102.043756449229,-0.359398565166604,0.365363849595906,-0.983673030498502,0.325276304386719,0.999972122235056,"Ppp1r36"
"ENSMUSG00000024134",1.55157558554567,2.02786413359177,2.06153592881128,0.983666646431463,0.325279444349143,0.999972122235056,"Six2"
"ENSMUSG00000008690",5006.99485706379,-0.0631896762477083,0.0642396584999006,-0.983655232971174,0.325285058035516,0.999972122235056,"Ncaph2"
"ENSMUSG00000039357",1514.84512903757,0.0617781785970019,0.0628057560880235,0.983638800724229,0.32529314031221,0.999972122235056,"Fut11"
"ENSMUSG00000006058",2477.28292573312,0.0683988724761116,0.069540354814229,0.983585324792104,0.325319443601204,0.999972122235056,"Snf8"
"ENSMUSG00000080772",72.8024532912485,-0.26768471760443,0.272191446997437,-0.983442795713381,0.325389556356361,0.999972122235056,"Gm12543"
"ENSMUSG00000038975",2743.82468317885,0.0700732327796234,0.0712606322467836,0.983337230814231,0.325441492066482,0.999972122235056,"Rabggtb"
"ENSMUSG00000082840",7.49939882573972,0.625147315242857,0.635788389353523,0.983263182705355,0.32547792539597,0.999972122235056,"Gm16421"
"ENSMUSG00000021810",2564.63868260284,-0.0513466050709258,0.0522369931704104,-0.982954836305759,0.325629667259355,0.999972122235056,"Ecd"
"ENSMUSG00000077222",16.3196043635364,-0.422970477503662,0.430392842676744,-0.982754440973227,0.325728309453752,0.999972122235056,"Gm22270"
"ENSMUSG00000047013",6483.48450272128,-0.0680488852812153,0.0692635151605567,-0.982463640828425,0.325871486883299,0.999972122235056,"Fbxo41"
"ENSMUSG00000046008",21.290812243041,0.441254680012454,0.449143901153935,0.982434981035672,0.325885599941949,0.999972122235056,"Pnlip"
"ENSMUSG00000041881",2439.52125637651,-0.085853410583578,0.0873913073901299,-0.98240217645805,0.325901754521657,0.999972122235056,"Ndufa7"
"ENSMUSG00000063600",432.166751122999,0.172235119564736,0.175370345985857,0.982122254458148,0.326039622990989,0.999972122235056,"Egfem1"
"ENSMUSG00000049119",3670.85757958221,-0.0709465771052251,0.0722437536413126,-0.982044447156941,0.326077951733273,0.999972122235056,"Fam110b"
"ENSMUSG00000037492",2410.5365734182,0.115191045387405,0.117314784400732,0.981897089747253,0.326150549658734,0.999972122235056,"Zmat4"
"ENSMUSG00000106311",20.7384697789288,0.442635398450967,0.450804542291865,0.981878745499398,0.326159587973731,0.999972122235056,"Gm43755"
"ENSMUSG00000031960",8932.4999166461,0.0639589251271071,0.0651512498668185,0.98169912715184,0.326248095553735,0.999972122235056,"Aars"
"ENSMUSG00000029319",3489.02007156353,-0.0486059625949046,0.0495125748919121,-0.981689251690371,0.326252962175177,0.999972122235056,"Coq2"
"ENSMUSG00000021699",3172.84879718785,-0.076158471563363,0.0775813533118743,-0.981659487908244,0.326267630034402,0.999972122235056,"Pde4d"
"ENSMUSG00000035109",508.794728325382,-0.100092914344655,0.101963250748209,-0.981656759765608,0.326268974509043,0.999972122235056,"Shc4"
"ENSMUSG00000059361",9591.51492482035,-0.0993036999622628,0.101161066566931,-0.98163951144743,0.326277474854104,0.999972122235056,"Nrsn2"
"ENSMUSG00000036572",3675.70955041314,0.0789753353835339,0.0804625546114586,0.981516629255605,0.326338038026954,0.999972122235056,"Upf3b"
"ENSMUSG00000091083",11.0528122716539,-0.588333963441799,0.599505630726057,-0.981365200405661,0.326412680626966,0.999972122235056,"Gm4535"
"ENSMUSG00000043909",13866.0896276115,0.0577084967092705,0.0588184277488099,0.981129535725104,0.326528866980514,0.999972122235056,"Trp53bp1"
"ENSMUSG00000048647",165.014086652579,-0.160672865254789,0.163798684146855,-0.98091670327911,0.326633819776224,0.999972122235056,"Exd1"
"ENSMUSG00000023175",15237.3389946504,-0.0644763226633071,0.0657378876137636,-0.980809165060662,0.326686857790363,0.999972122235056,"Bsg"
"ENSMUSG00000027778",3279.38959241023,-0.0604380279283477,0.061633196862189,-0.980608357270292,0.326785911477148,0.999972122235056,"Ift80"
"ENSMUSG00000059326",1293.23158742431,-0.135252942205319,0.137960963832847,-0.980371102431487,0.326902968761492,0.999972122235056,"Csf2ra"
"ENSMUSG00000020096",27.1054609532975,0.589185077922015,0.601082278744675,0.980207034472041,0.326983932877746,0.999972122235056,"Tbata"
"ENSMUSG00000024045",7790.1886040979,0.0890387041477757,0.0908398212656631,0.980172603900001,0.327000925300058,0.999972122235056,"Akap8"
"ENSMUSG00000021548",5387.36104132264,0.0846707977457435,0.0863980615823845,0.980008071882562,0.327082134236698,0.999972122235056,"Ccnh"
"ENSMUSG00000082769",15.1669042184721,0.515784468662163,0.526391393648101,0.979849737070305,0.327160296750877,0.999972122235056,"Gm15793"
"ENSMUSG00000104333",12.1092289718571,0.562975842492696,0.574612720434297,0.979748311292508,0.327210372300685,0.999972122235056,"Gm10253"
"ENSMUSG00000086395",4.91081394912923,-1.0129309277361,1.03406159645385,-0.979565367488534,0.327300707203771,0.999972122235056,"A630014C17Rik"
"ENSMUSG00000089862",3495.81504708865,-0.0536056883377094,0.0547337130205304,-0.979390678604283,0.327386981062099,0.999972122235056,"Umad1"
"ENSMUSG00000004098",143.209022258176,0.271320494457477,0.277037988639332,0.979362057131816,0.327401117798591,0.999972122235056,"Col5a3"
"ENSMUSG00000047591",29.2113530859955,0.315713595386767,0.322380654374466,0.979319295692121,0.327422239295272,0.999972122235056,"Mafa"
"ENSMUSG00000042249",7884.58610326086,0.129892045034461,0.132665879068595,0.979091579133922,0.327534732036003,0.999972122235056,"Grk3"
"ENSMUSG00000020015",26938.7337287905,-0.0799213575150849,0.0816306710910069,-0.979060400299584,0.327550136436706,0.999972122235056,"Cdk17"
"ENSMUSG00000025612",1431.67279947484,0.0698074676807364,0.071304304947073,0.979007757421551,0.327576146558004,0.999972122235056,"Bach1"
"ENSMUSG00000043794",4.79839511191251,0.865803451737487,0.884388230044124,0.978985724057284,0.327587033337908,0.999972122235056,"D830025C05Rik"
"ENSMUSG00000018907",12.6234542448911,-0.57813010501674,0.59055769973879,-0.97895617189049,0.327601635559141,0.999972122235056,"Alox12e"
"ENSMUSG00000043572",584.575862639143,0.0884000873429987,0.0903163177071413,0.9787831212256,0.327687151274728,0.999972122235056,"Pars2"
"ENSMUSG00000089917",1529.72960795331,0.1168090473906,0.119342474935054,0.97877178644206,0.327692753042281,0.999972122235056,"Uckl1"
"ENSMUSG00000031591",4880.03125991726,0.0684922514592752,0.0699783148729252,0.978763943996814,0.327696628896413,0.999972122235056,"Asah1"
"ENSMUSG00000024781",1317.04043009412,0.102777980581109,0.105022735982314,0.978626005310099,0.32776480512897,0.999972122235056,"Lipa"
"ENSMUSG00000082474",10.4721704136352,0.499543125441639,0.510465153694077,0.978603773101066,0.327775794265443,0.999972122235056,"Gm8213"
"ENSMUSG00000085249",10.9054493892636,0.598528049960183,0.611662955725003,0.978525909339645,0.327814283351581,0.999972122235056,"ENSMUSG00000085249"
"ENSMUSG00000040767",410.613766357209,-0.121168331809612,0.123847295704368,-0.978368813953348,0.327891946604061,0.999972122235056,"Snrnp25"
